2013-01-10 06:00:00.0,38.100000,38.383333,42.433333,37.883333,37.416667,35.050000,34.866667,33.566667,35.200000,36.500000,35.400000,38.000000,35.400000,36.850000,33.800000,34.516667,36.466667,37.316667,36.650000,37.400000,37.316667,36.733333,38.600000,36.600000,36.350000,34.433333,36.733333,34.766667,35.250000,34.066667,34.416667,37.133333,36.283333,36.000000,36.733333,17.250000,38.316667,37.716667,38.200000,36.800000,37.916667,37.550000,36.833333,37.716667,40.016667,43.583333,32.966667,39.483333,37.083333,36.983333,32.516667
2013-01-10 06:05:00.0,38.200000,39.900000,43.700000,37.950000,38.150000,36.433333,35.050000,34.550000,35.450000,37.400000,36.750000,39.566667,36.916667,37.666667,34.566667,35.083333,36.466667,38.866667,36.883333,39.083333,37.516667,38.816667,38.516667,37.850000,37.233333,35.900000,37.400000,35.233333,34.816667,33.466667,35.083333,37.333333,34.783333,36.433333,35.300000,18.350000,38.483333,38.600000,38.850000,37.383333,38.916667,37.666667,37.550000,36.583333,42.533333,48.216667,32.750000,39.233333,39.916667,37.550000,31.916667
2013-01-10 06:10:00.0,38.233333,40.483333,45.266667,39.433333,38.616667,37.166667,35.666667,34.516667,34.500000,38.083333,38.416667,40.483333,37.333333,38.716667,35.216667,35.283333,36.466667,39.216667,37.866667,41.266667,37.666667,38.583333,39.483333,38.066667,36.116667,33.816667,37.983333,35.250000,34.500000,34.633333,35.983333,37.666667,36.283333,36.050000,35.766667,18.900000,39.033333,40.150000,39.550000,38.066667,39.700000,38.233333,37.716667,37.633333,41.733333,49.750000,32.316667,39.533333,39.316667,38.600000,32.083333
2013-01-10 06:15:00.0,39.433333,40.683333,46.433333,40.666667,38.966667,38.833333,37.150000,35.400000,34.050000,39.183333,39.000000,39.916667,37.516667,39.183333,36.300000,35.633333,36.466667,38.850000,39.683333,40.350000,37.133333,38.500000,38.983333,37.566667,36.700000,33.983333,37.750000,36.366667,35.583333,34.283333,35.566667,37.716667,37.516667,37.766667,35.100000,18.350000,40.383333,42.150000,39.416667,38.716667,40.016667,39.566667,39.533333,40.116667,42.600000,51.233333,32.133333,40.316667,40.966667,38.033333,32.550000
2013-01-10 06:20:00.0,40.316667,41.383333,46.500000,39.850000,39.333333,39.250000,37.183333,35.933333,35.416667,39.000000,39.833333,40.533333,37.600000,40.333333,36.883333,36.900000,36.466667,39.483333,39.200000,38.616667,37.566667,38.983333,38.366667,37.183333,37.033333,35.016667,38.400000,36.416667,36.666667,34.466667,35.683333,38.550000,37.266667,40.583333,38.883333,19.066667,38.616667,41.133333,39.966667,39.416667,39.766667,40.233333,39.850000,38.600000,43.333333,52.566667,32.150000,41.050000,39.666667,37.300000,32.716667
2013-01-10 06:25:00.0,40.066667,42.316667,47.033333,40.150000,39.500000,39.516667,37.866667,36.166667,36.750000,39.433333,38.550000,39.683333,37.400000,39.566667,38.816667,37.566667,36.466667,39.783333,38.233333,41.433333,37.333333,38.700000,38.050000,38.100000,36.816667,34.283333,38.850000,35.866667,35.800000,35.133333,34.650000,38.150000,37.733333,39.450000,39.616667,19.433333,40.366667,39.233333,41.766667,40.983333,40.050000,40.733333,41.000000,40.733333,43.650000,50.516667,32.000000,42.333333,40.383333,38.416667,32.100000
2013-01-10 06:30:00.0,41.050000,43.366667,47.516667,40.733333,39.016667,39.283333,38.700000,37.450000,38.783333,39.016667,38.783333,39.366667,37.316667,39.850000,38.100000,38.333333,36.466667,39.450000,37.183333,38.233333,37.350000,39.616667,37.316667,37.733333,36.700000,34.733333,40.200000,36.250000,39.900000,37.866667,35.700000,38.833333,38.216667,37.116667,38.933333,18.333333,40.416667,39.933333,41.400000,41.266667,40.900000,40.050000,41.483333,41.766667,43.250000,54.550000,32.216667,41.883333,41.316667,38.000000,32.000000
2013-01-10 06:35:00.0,41.783333,42.033333,49.666667,40.833333,38.900000,39.266667,38.033333,37.516667,39.283333,39.450000,39.133333,39.666667,36.600000,42.000000,36.950000,39.000000,36.466667,40.066667,37.333333,38.250000,36.650000,40.500000,36.600000,37.533333,36.966667,35.650000,40.333333,36.366667,36.283333,39.966667,36.050000,39.133333,41.816667,38.516667,39.950000,18.966667,39.166667,41.650000,42.633333,38.800000,40.566667,41.766667,38.916667,43.583333,45.500000,57.283333,32.216667,42.200000,40.133333,39.283333,32.566667
2013-01-10 06:40:00.0,42.533333,43.800000,51.100000,39.266667,40.183333,40.283333,37.000000,37.766667,39.250000,39.983333,39.800000,38.666667,36.633333,41.283333,37.450000,39.033333,36.466667,42.416667,37.783333,38.450000,37.400000,40.766667,35.633333,37.583333,36.250000,34.900000,41.333333,36.350000,36.833333,38.066667,36.550000,38.383333,41.666667,38.516667,40.083333,20.683333,38.983333,41.583333,43.983333,39.183333,39.866667,42.316667,39.283333,42.100000,49.116667,60.883333,32.933333,41.733333,42.866667,38.450000,32.100000
2013-01-10 06:45:00.0,44.233333,43.400000,52.650000,40.616667,40.350000,40.866667,38.916667,38.216667,39.416667,39.650000,39.466667,38.466667,37.100000,43.100000,36.516667,39.283333,36.466667,41.566667,36.900000,41.666667,38.000000,42.366667,35.683333,38.050000,37.533333,34.916667,41.300000,36.766667,35.083333,37.683333,36.733333,38.883333,39.683333,40.700000,42.966667,20.400000,39.783333,42.800000,43.983333,39.183333,41.033333,43.083333,40.066667,44.250000,50.250000,66.783333,32.900000,43.183333,43.700000,38.500000,32.483333
2013-01-10 06:50:00.0,44.683333,44.550000,53.783333,42.266667,42.116667,41.566667,39.733333,38.466667,39.950000,41.300000,38.916667,38.283333,37.783333,40.516667,37.416667,38.566667,36.466667,42.583333,43.083333,46.033333,38.216667,42.450000,35.600000,38.900000,37.783333,34.150000,43.683333,37.366667,36.100000,41.450000,38.100000,39.750000,39.933333,44.116667,41.083333,19.933333,40.366667,44.850000,44.650000,39.116667,43.133333,44.066667,42.416667,45.533333,52.650000,71.616667,32.716667,43.600000,43.800000,39.016667,32.016667
2013-01-10 06:55:00.0,44.200000,45.166667,52.816667,42.700000,42.533333,42.083333,39.850000,39.533333,41.066667,41.400000,40.883333,39.183333,37.716667,42.716667,36.900000,37.650000,36.466667,43.966667,41.966667,44.833333,39.233333,44.666667,36.383333,39.416667,37.766667,34.050000,43.200000,37.950000,36.950000,37.616667,39.850000,40.033333,41.866667,42.233333,38.583333,20.950000,41.600000,43.083333,46.250000,39.000000,44.916667,44.250000,43.633333,46.200000,53.583333,72.566667,32.650000,44.733333,45.750000,39.966667,32.233333
2013-01-10 07:00:00.0,45.250000,46.200000,54.466667,43.583333,42.500000,42.483333,41.150000,40.200000,42.816667,41.866667,41.300000,38.400000,38.233333,40.100000,38.466667,38.100000,36.350000,45.500000,39.066667,42.283333,40.366667,44.766667,37.066667,41.000000,37.366667,35.266667,43.533333,37.850000,38.316667,39.600000,35.950000,40.066667,41.500000,43.233333,42.133333,20.950000,41.533333,45.016667,48.383333,43.766667,44.283333,44.216667,43.050000,46.800000,56.600000,73.483333,32.033333,48.250000,47.366667,40.566667,32.683333
2013-01-10 07:05:00.0,44.783333,47.716667,56.516667,44.266667,43.566667,43.283333,40.716667,40.800000,43.450000,41.950000,40.666667,39.083333,38.183333,38.950000,38.516667,39.850000,39.383333,44.450000,40.566667,44.550000,41.233333,46.033333,37.650000,41.366667,37.416667,35.166667,44.316667,38.400000,41.400000,39.616667,38.083333,39.183333,43.716667,48.750000,44.800000,22.350000,43.683333,46.650000,48.533333,40.983333,44.050000,44.750000,42.816667,48.600000,60.566667,73.183333,31.966667,48.883333,46.883333,40.816667,32.716667
2013-01-10 07:10:00.0,46.416667,48.466667,57.616667,44.516667,44.983333,43.983333,41.600000,41.550000,43.800000,43.383333,41.233333,39.383333,39.133333,40.333333,38.900000,39.900000,43.200000,48.750000,40.450000,47.016667,41.366667,49.100000,37.816667,43.466667,37.916667,34.683333,46.083333,38.000000,39.433333,39.600000,40.183333,40.516667,43.300000,44.533333,40.483333,23.800000,42.466667,47.750000,48.116667,41.150000,43.116667,45.183333,44.016667,52.450000,60.083333,77.483333,32.866667,48.650000,47.216667,41.100000,32.700000
2013-01-10 07:15:00.0,47.100000,50.883333,59.850000,46.433333,44.416667,45.250000,42.133333,41.816667,44.766667,42.933333,41.816667,39.100000,39.083333,42.100000,40.466667,40.116667,43.966667,49.900000,40.333333,47.016667,41.600000,51.633333,38.150000,44.683333,38.200000,34.666667,47.416667,37.666667,39.683333,39.466667,38.433333,42.150000,44.050000,48.683333,43.716667,25.033333,43.000000,47.116667,49.900000,42.116667,43.750000,45.050000,43.800000,50.550000,62.500000,78.366667,32.033333,50.616667,47.583333,42.133333,32.416667
2013-01-10 07:20:00.0,49.150000,51.600000,60.350000,47.433333,44.483333,44.883333,43.416667,44.350000,43.933333,44.983333,42.150000,38.666667,38.816667,45.733333,40.983333,40.800000,45.400000,51.000000,42.200000,48.883333,41.500000,50.550000,39.000000,41.316667,38.666667,33.966667,48.083333,38.266667,39.066667,40.016667,38.083333,42.783333,45.883333,51.250000,43.650000,25.883333,44.900000,46.516667,47.416667,42.333333,44.000000,46.833333,44.433333,51.316667,62.650000,82.583333,32.233333,54.083333,51.200000,42.483333,32.116667
2013-01-10 07:25:00.0,53.416667,53.450000,66.366667,48.533333,45.833333,44.800000,44.566667,44.166667,44.800000,47.000000,42.900000,38.233333,39.166667,48.500000,42.150000,41.633333,45.383333,51.000000,43.383333,47.183333,42.083333,51.200000,38.816667,40.583333,39.333333,34.633333,50.783333,39.483333,38.533333,40.050000,38.016667,42.650000,50.616667,50.083333,42.700000,25.816667,45.133333,47.883333,45.883333,44.533333,45.083333,46.733333,45.350000,53.066667,67.883333,83.833333,33.933333,55.000000,51.516667,41.933333,32.500000
2013-01-10 07:30:00.0,54.100000,54.266667,69.933333,49.400000,46.650000,47.233333,45.583333,43.700000,45.183333,48.333333,42.783333,38.533333,39.050000,48.100000,42.433333,41.566667,46.283333,55.000000,44.133333,50.300000,42.750000,52.100000,40.066667,41.233333,40.216667,35.366667,51.650000,40.316667,38.166667,40.283333,39.083333,43.500000,47.416667,49.683333,43.683333,25.316667,45.150000,47.766667,46.933333,45.583333,47.016667,47.466667,46.566667,53.616667,71.800000,87.033333,33.850000,57.983333,53.200000,43.133333,32.233333
2013-01-10 07:35:00.0,57.283333,57.066667,70.950000,51.466667,49.233333,48.933333,46.600000,45.316667,44.933333,47.783333,43.566667,38.050000,38.600000,47.383333,42.833333,42.400000,46.483333,56.150000,46.000000,49.350000,43.250000,52.483333,40.150000,42.350000,40.333333,35.233333,52.466667,39.233333,38.983333,41.683333,39.250000,42.583333,47.950000,53.050000,52.700000,24.816667,46.266667,49.533333,46.900000,44.683333,47.416667,48.683333,47.733333,56.733333,74.233333,87.466667,31.950000,60.183333,52.933333,43.016667,32.116667
2013-01-10 07:40:00.0,60.300000,56.250000,73.966667,48.633333,49.783333,48.283333,47.416667,46.166667,45.966667,49.450000,42.950000,38.150000,39.166667,45.316667,44.516667,43.016667,46.333333,80.466667,46.933333,52.300000,45.300000,53.083333,39.966667,42.516667,40.200000,35.400000,53.316667,39.966667,45.716667,40.950000,38.400000,44.150000,51.750000,52.016667,48.566667,24.333333,49.733333,54.416667,48.566667,47.300000,47.333333,50.583333,49.316667,56.233333,70.666667,83.433333,31.533333,56.766667,54.316667,43.716667,32.533333
2013-01-10 07:45:00.0,58.316667,58.300000,74.366667,49.033333,51.916667,48.100000,48.316667,45.816667,46.900000,49.566667,42.333333,38.616667,38.766667,45.466667,45.150000,43.400000,48.950000,57.466667,45.983333,58.216667,45.900000,53.733333,39.583333,43.216667,40.600000,36.683333,54.733333,39.633333,40.966667,40.250000,38.350000,43.616667,55.950000,51.316667,46.216667,25.033333,47.116667,53.083333,47.916667,48.050000,49.316667,49.350000,48.316667,55.816667,75.200000,78.950000,32.200000,58.333333,57.766667,42.316667,33.083333
