10:00,32.716667,64.716667,48.766667,50.383333,45.166667,43.25,46.666667,42.633333,38.1,46.3,49.933333,37.133333,39.566667,40.516667,48.266667,38.066667,41.6,41.816667,45.15,35.866667,42.266667,39.433333,41.066667,35.516667,34.533333,37.733333,46.933333,45.633333,40.366667,32.6,36.233333,40.316667,43.933333,50.3,51,28.166667,52.933333,50.233333,50.333333,48.5,50.366667,51.883333,60.716667,64.1,57.583333,57.7,43.833333,53.916667,49.3,56.35,29.133333,28.216667
10:05,32.733333,64.716667,48.233333,51.95,45.1,45.483333,47.583333,46.483333,37.65,48.916667,51.116667,38.366667,41.116667,41.066667,52.583333,39.15,43.166667,42.9,44.6,37.716667,46.183333,42.516667,44.416667,36.433333,34.833333,39.083333,46.933333,47.383333,40.883333,31.683333,37.683333,42.866667,42.75,50.683333,51.65,28.766667,50.116667,49.6,53.216667,47.65,53.25,52.783333,61.1,63.35,55.116667,60.65,45.616667,57.183333,49.316667,54.566667,28.883333,28.316667
10:10,33.566667,64.716667,48.516667,52.166667,47.966667,46.15,49.983333,47.016667,38.933333,49.8,53.666667,39.45,42,43.766667,56.916667,39.666667,43.95,45.1,45.216667,38.866667,46.45,42.116667,44.783333,36.783333,35.166667,40.116667,46.933333,49.5,42.35,31.516667,38.55,43.866667,44.45,51.016667,51.466667,30.7,51.2,53.083333,53.333333,49.066667,56.35,53.15,64.483333,64.633333,56.316667,60.866667,45.15,56.35,50.05,56.166667,29.116667,28.05
10:15,32.066667,64.716667,48.816667,53.583333,47.516667,46.5,50.5,47.833333,40.483333,51.883333,60.55,41.783333,43.166667,45.7,57.166667,41.016667,44.633333,46.4,47.75,39.533333,49.566667,44.8,48,38.483333,38.416667,39.466667,46.933333,50.1,43.083333,31.266667,38.666667,46.466667,47.583333,51.55,53.633333,30.183333,51.95,50.616667,53.966667,50.15,59.333333,53.283333,65.75,64.1,56.75,60.933333,45.6,59.466667,53.166667,57.083333,28.483333,28
10:20,32.65,64.716667,51.416667,56.583333,46.8,48.4,49.35,49.65,39.966667,51.7,58.8,40.7,43.7,47.45,60.65,43.2,48.4,48.6,48.016667,41.816667,48.2,45.316667,48.033333,40.55,46.05,42,46.933333,51.55,44.05,32.683333,41.933333,51.033333,48.916667,50.533333,52.1,31.3,52.833333,52.85,55.5,49.883333,59.833333,52.366667,64.983333,64.05,55.766667,62.283333,46.266667,56.866667,55.2,57.883333,27.866667,27.716667
10:25,33.116667,64.766667,51.933333,55.35,48.15,49.166667,50.65,50.6,40.766667,56.733333,58.2,43.466667,45.316667,47.533333,60.733333,44.6,52.85,51.2,48.933333,41.916667,45.883333,47.316667,47.383333,40.1,42.483333,41.883333,46.933333,54.616667,45.35,34.65,42.733333,56.433333,49.8,50.55,56.366667,31.666667,52.5,52.733333,55.733333,51.45,62.75,52.333333,66.133333,64.733333,55.433333,61.35,45.216667,57.3,54.283333,55.716667,28.2,27.816667
10:30,33.116667,64.9,55.616667,54.9,48.516667,50.516667,50.433333,53.066667,40.583333,53.45,59.083333,42.833333,44,49.833333,58.3,46.866667,52,53.866667,48.983333,43.1,45.05,48.733333,48.083333,43.133333,44.466667,41.983333,46.933333,53.2,45.633333,36,42.983333,60.633333,50.133333,53.933333,51.583333,30.5,51.766667,52.566667,56.05,51.083333,63.5,53.383333,65,63.066667,55.366667,61.333333,45.833333,57.483333,56.35,58.916667,28.05,28.066667
10:35,31.95,68.633333,56.8,55.083333,47.683333,52.183333,49.833333,53.833333,42.416667,54.65,59.116667,42.35,44.316667,49.616667,60.583333,47.983333,49.683333,56.516667,50.666667,43.483333,44.033333,49.283333,49.666667,41.916667,46.2,42.116667,46.933333,52.316667,45.533333,37.916667,43.333333,62.7,52.25,50.4,55.5,30.766667,52.25,54.116667,54.55,55.9,62,53.15,63.433333,63.9,53.266667,60.466667,46.8,55.283333,55.033333,60.55,28.333333,28.016667
10:40,32.016667,71.516667,57.616667,53.65,47.35,51.6,50.566667,55.75,44.466667,55.15,60.416667,42.333333,44.916667,48.966667,60.75,49.483333,49.633333,58.783333,51.65,44.016667,47.033333,48.633333,49.866667,41.216667,47.366667,41.966667,46.933333,52.416667,44.9,39.633333,43.65,62.833333,50.833333,52.45,56.266667,30,52.966667,52.283333,56.316667,53.55,60.333333,54.4,64.233333,61.016667,53.05,62,45.3,55.1,58.416667,59.516667,27.933333,27.65
10:45,31.166667,72.95,57.15,54.016667,48.033333,51.833333,51.283333,58.183333,45.75,54.5,59.25,42.666667,44.866667,49.366667,63.1,52.483333,49.916667,59.9,52.366667,44.933333,46.85,47.733333,48.916667,41.75,50.216667,41.566667,46.95,53.4,45.016667,40.033333,44.283333,57.35,51.083333,53.65,56.7,29.983333,51.35,56.45,59.166667,56.5,60.133333,55.5,63.666667,64.633333,53.333333,61.433333,45.75,56.933333,56.483333,58.466667,27.766667,27.516667
